date,title,link,content
2023-10-26 16:07:32,"""보이스피싱 같아요""…KTX서 벌벌 떨던 승객 보호한 열차 팀장",https://n.news.naver.com/mnews/article/003/0012171511?sid=102,"[
대전서 서울역까지 KTX 이동 중 도움 요청'열차에 조직원 있을지 모른다' 두려움 떨어서울역에 경찰 6명 출동…1000만원 피해 예방



[서울=뉴시스] 보이스피싱 사기 조직에 1000만원의 큰돈을 사기당할 위기에 놓인 20대 여성을 안전하게 도운 한국철도공사(코레일) 직원들의 사연이 뒤늦게 알려졌다. 사진은 노현호(왼쪽) 열차팀장과 심혜선 승무원. 2023.10.26. (사진=코레일 제공) photo@newsis.com *재판매 및 DB 금지[서울=뉴시스] 홍찬선 기자 = 보이스피싱 사기 조직에 1000만원의 큰돈을 사기당할 위기에 놓인 20대 여성을 안전하게 도운 한국철도공사(코레일) 직원들의 사연이 뒤늦게 알려졌다.26일 코레일에 따르면 지난 16일 오후 6시30분께 대전역을 출발한 서울행 KTX 제48 열차를 순회하던 노현호 열차팀장이 울고 있는 20대 여성 승객을 발견했다. 해당 여성은 ""보이스피싱 범죄에 당하고 있다는 것 같다""는 내용의 휴대전화 화면을 노 팀장에게 건넸다.이 여성은 1000만원을 갖고 서울중앙지검으로 오라는 보이스피싱 범죄조직의 전화를 받고 대전에서 서울로 가던 중 불현듯 보이스피싱일지 모른다는 상황을 깨닫고 도움을 요청한 것이다. 그런데 20대 여성은 영상통화로 본인의 인상착의와 주민등록증, 승차권 내역까지 사기범들에게 이미 전달한 상황이어서 자신이 탄 열차에 사기 조직원들이 있을지 모른다는 불안함에 떨고 있던 상황이었다.이에 노 팀장은 해당 여성 승객을 안심시킨 후 112에 즉시 신고해 구체적인 범죄 정황을 설명했다. 이어 도착역인 서울역까지 심혜선 승무원(코레일관광개발) 과 승객을 안심시키고 부모님과 통화할 수 있도록 했다.여기서 노 팀장의 기지가 발휘된다. 서울역에 열차가 도착하기 전 이 여성이 탑승한 12호차가 아닌 1호차에서 경찰과 만날 수 있도록 요청했다. 해당 여성의 정보가 노출된 상황에서 혹시 감시할지 모르는 사기조직원들을 피하기 위한 묘책이었던 것이다.KTX 열차가 서울역에 도착하면서 1호차 앞에는 경찰 6명이 배치돼 있었고, 승객은 경찰의 안내에 따라 무사히 역을 나설 수 있었다. 특히 1000만원의 사기 피해도 예방할 수 있었다.해당 내용은 해당 승객이 자신이 처한 위기에 대응해 준 코레일 직원에 보낸 감사편지 내용이 외부에 알려지면서 화제가 됐다.노현호 열차팀장은 ""승객 안전을 보호하는 것은 코레일 직원으로서 당연한 의무”라며 “앞으로도 모든 고객이 KTX를 타고 안전하게 여행하실 수 있도록 승객 한분 한분을 최선을 다해 안내하겠다”고 소감을 밝혔다. 한편 한문희 코레일 사장은 적극적인 자세로 고객을 보호한 노현호 열차팀장과 심혜선 승무원에게 직접 서신을 보내 격려하고, 표창을 수여할 예정이다．
]"
2023-10-27 12:49:32,똑부러진 2030도 당했다…보이스피싱 피해액 300억 '작년 2배',https://n.news.naver.com/mnews/article/421/0007137704?sid=102,"[
민병덕 의원 ""피싱 수법 고도화, 사후약방문으론 해결 안돼""



민병덕 국회의원.(안양=뉴스1) 최대호 기자 = 흔히 모바일 환경에 익숙지 않은 60대 이상 고령층이 취약한 것으로 알려졌던 보이스피싱 피해로부터, 2030세대도 안전하지만은 않은 것으로 나타났다.민병덕 더불어민주당 국회의원(경기 안양동안갑·정무위원회)이 금융감독원으로부터 제출받은 자료에 따르면, 2030세대의 보이스피싱 피해액은 지난해 145억원이었던 것이, 올해는 9월까지 확인된 피해액만 이미 302억원에 달했다.이는 금감원에 접수된 계좌이체형 보이스피싱 피해구제신청접수 기준으로 이미 작년 피해액의 두 배를 돌파한 것이다.상대적으로 보이스피싱 피해의 안전지대로 여겨졌던 2030세대의 피해가 1년 사이 많이 늘어난 것은, 피싱 기술도 AI기술 발달에 따라 가족이나 지인의 목소리, 얼굴까지 복제해 이용하는 등 몇 년 사이 급격하게 고도화됐기 때문으로 분석된다.날로 심각해지는 보이스피싱에 대응하기 위해 정부는 지난 9월 국무조정실, 금융위원회, 경찰청, 방송통신위원회, 과학기술정보통신부, 금융감독원 등이 합동으로 '전기통신금융사기 통합신고·대응센터'를 개설해 한 번의 신고로 사건처리와 피해구제까지 원스톱으로 처리하는 시스템을 구축하겠다고 발표했다.하지만 이 또한, 보이스피싱 피해 발생 후 신속한 처리에는 도움이 되지만 선제적으로 피해 발생을 예방하기에는 한계가 있을 수밖에 없다는 지적이 나온다.민병덕 국회의원은 ""지금은 통화 녹음 30초, 얼굴 영상 30초만 있으면 AI가 특정인의 목소리와 외모를 완전히 복제할 수 있을 정도로 기술이 고도화된 상태""라며 ""신속한 사후 처리만큼 중요한 것이 선제적·사전적 보이스피싱 예방인데 금융 당국이 정부, 통신사, 금융사, 스마트폰 제조사 등 공공과 민간을 아우르는 종합적 대책을 준비하고 있는지 의문""이라고 지적했다.
		]"
2023-10-30 16:57:01,"국민은행, 보이스피싱 피해예방 ‘KB라이브’ 이벤트 진행",https://n.news.naver.com/mnews/article/117/0003783596?sid=103,"[




/KB국민은행[마이데일리 = 구현주 기자] KB국민은행이 보이스피싱 피해예방을 위한 ‘KB라이브’ 사전 이벤트를 진행한다고 30일 밝혔다.‘KB라이브’는 KB스타뱅킹 라이브 방송 서비스다. 내달 21일 라이브는 보이스피싱 피해 사례와 예방법을 공유하고, KB스타뱅킹 내 보이스피싱 악성 앱(애플리케이션) 탐지 서비스 등 정보를 제공할 예정이다.이번 이벤트는 내달 21일까지 KB스타뱅킹에서 이벤트에 응모하고 KB라이브에 참여한 고객을 대상으로 진행된다. 라이브방송 시청 중 △실시간 추첨 이벤트 당첨 고객 50명에게 BHC 뿌링클 치킨·콜라 세트 쿠폰 △댓글 소통 고객 10명에게 CU 5000원권 모바일 쿠폰 △5분 이상 시청 완료한 고객 100명에게 스타벅스 아메리카노 쿠폰을 제공한다.국민은행 관계자는 “앞으로도 고객이 안전하고 마음 편히 금융생활을 하도록 노력하겠다”고 말했다. 
]"
2023-11-03 15:53:01,"[피플&amp;피플] ""베트남으로 7,100만원이나 송금을?""…보이스피싱 피해 막은 농협 직원 기지",https://n.news.naver.com/mnews/article/087/0001004561?sid=102,"[
농협 강릉시지부 김찬유 계장보이스피싱 의심되자 기지 발휘



◇고객의 보이스피싱 피해 막은 김찬유 계장 사진=농협 강릉시지부 제공농협 직원이 기지를 발휘해 고객의 보이스피싱 피해를 막은 사연이 알려져 화제를 모으고 있다. 주인공은 NH농협은행 강릉시지부의 김찬유 계장.3일 농협 강릉시지부에 따르면 지난 2일 오전 11시께 60대 여성 A씨가 농협을 방문해 김찬유 계장에게 해외 송금을 부탁했다. 하지만 김찬유 계장은 베트남에 거주하는 아들 B씨에게 한화 약 7,100만원을 송금한다는 A씨의 행동이 불안해보였고, 전기통신담당자인 정인선 차장과 함께 A씨의 폰을 확인한 결과 녹취 어플이 작동되고 있는 등 보이스피싱 의심 정황을 확인했다.이에 B씨와 직접 통화한 이들은 말투 등으로 미루어보아 보이스피싱임을 확신할 수 있었다. 이후 송금 절차를 즉각 중단한 뒤 자초지종을 확인한 결과, 앞서 3개월 전에도 보이스피싱 피해를 입은 A씨는 자신을 검사라고 소개한 B씨가 해당 사건을 해결할 목적으로 거액의 해외 송금을 유도했다고 토로했다. 농협 직원들의 추궁에 A씨는 B씨가 자신의 아들이 아니며 검사를 사칭해 자신에게 접근했다고 수긍했다.농협 직원들의 도움이 없었더라면 A씨는 7,100만원에 달하는 보이스피싱 피해를 입을 수도 있었다.A씨는 ""두 번이나 보이스피싱 당할뻔했는데 끝까지 말려줘서 고맙다""고 감사함을 표했다.농협은 향후에도 관련 메뉴얼에 따라 보이스피싱 예방에 앞장설 방침이다.김찬유 계장은 ""보이스피싱이 의심돼 금융사기 메뉴얼에 따라 대처했다""며 ""고객님의 소중한 돈을 지키고 피해를 막아 다행이고 기쁘다""고 말했다.
]"
2023-10-22 07:25:05,5년간 농협 보이스피싱 피해 2278억원…환급액 322억,https://n.news.naver.com/mnews/article/003/0012160442?sid=102,"[
피해 건수 1만5437건, 환급액 322억원 그쳐정희용 의원 ""보이스피싱 척결 힘써야""



[서울=뉴시스] 조성봉 기자 = 정희용 국민의힘 의원이 13일 오후 서울 여의도 국회에서 열린 농림축산식품해양수산 국정감사에서 질의를 하고 있다. 2023.10.13. suncho21@newsis.com[칠곡=뉴시스] 박홍식 기자 = 최근 5년간 농협을 통한 보이스피싱 피해는 1만5437건, 2278억1200만원에 달하는 반면, 피해자의 보이스피싱 범죄 피해 환급액은 322억원에 그친 것으로 나타났다.국회 농림축산식품해양수산위원회 정희용 국민의힘 의원(경북 고령·성주·칠곡)은 농협은행으로부터 제출받은 '2018~2023년 8월 보이스피싱 피해 및 환급 현황' 자료를 분석한 결과 이같이 집계됐다고 22일 밝혔다.농협을 통한 보이스피싱 피해자의 피해 신고액은 ▲2018년 375억4600만원 ▲2019년 663억2400만원 ▲2020년 331억3500만원 ▲2021년 335억3300만원 ▲2022년 268억3100만원 ▲2023년 8월 기준 304억4300만원을 기록했다.그러나 피해자가 보이스피싱 범죄를 인지해 농협에 신고 후 돌려받은 환급액은 ▲2018년 76억5700만원 ▲2019년 115억4000만원 ▲2020년 41억9500만원 ▲2021년 41억3300만원 ▲2022년 29억3300만원 ▲2023년 8월 17억4200만원 등 총 322억원에 불과했다.지역별 보이스피싱 피해 건수는 경기도가 3313건으로 가장 많았다.이어 서울시 2286건, 경남 1399건, 경북 938건, 부산시 890건, 전북 890건 등이다.유형별 건수는 '대출을 빙자한 사기'(50.6%)와 '피싱 사기'(49.4%)로 구분됐다. 피해액은 피싱 사기가 1204억400만원(52.9%)으로 대출빙자 사기액 1074억800만원보다 소폭 많았다. 지난해 기준 대출빙자 사기 건수 비율은 감소했지만 피싱 사기 건수 비율은 2018년 28.9%에서 86.6%로 늘었다.정희용 의원은 ""피해자에게 물질적 피해에 더해 극심한 정신적 피해를 주는 만큼 유관기관은 보이스피싱 척결을 위한 방안 마련에 더욱 힘써야 할 것""이라고 말했다．
]"
2023-11-03 09:42:10,"""천만원 수표 현금으로""…보이스피싱 직감한 은행 직원에 덜미",https://n.news.naver.com/mnews/article/421/0007151829?sid=102,"[
피해 금액 1300만원 중 1000만원 회수



혜화경찰서 ⓒ News1 이비슬 기자(서울=뉴스1) 조현기 기자 = 은행에서 수표 1000만원을 현금으로 바꾸려고 했던 보이스피싱(전화금융사기) 인출책이 한 직원의 기지로 경찰에 붙잡혔다.서울 혜화경찰서는 지난 2일 사기방조 혐의를 받는 20대 남성 A씨를 검거했다고 3일 밝혔다.A씨는 전날 오후 4시쯤 서울 종로구의 한 은행에서 수표 1000만원을 현금으로 바꿔 범죄 일당에게 전달하려 한 혐의를 받는다.경찰에 따르면 은행원이 A씨가 큰 금액의 수표를 현금으로 바꾸려고 하자 수상히 여겨 경찰에 신고했다. 이 은행원의 기지 덕분에 보이스피싱 피해자는 피해 금액 1300만원 중 1000만원을 되찾을 수 있게 됐다.
		]"
2023-10-31 10:56:02,11월부터 ‘대면 편취형’ 보이스피싱 피해자도 구제된다,https://n.news.naver.com/mnews/article/022/0003870001?sid=102,"[
개정 통신사기피해환급법 시행‘범죄수익 비례 벌금제’도 도입 



  다음 달부터는 보이스피싱 사기범이 피해자를 직접 만나 현금을 가로채는 이른바 ‘대면 편취형’ 보이스피싱 피해도 구제받을 수 있는 길이 열린다.     31일 법제처 등에 따르면 이 같은 내용을 골자로 한 개정 ‘전기통신금융사기 피해 방지 및 피해금 환급에 관한 특별법’(통신사기피해환급법)이 오는 17일 시행에 들어간다.     보이스피싱 피해자가 현금을 출금해 대면으로 전달한 경우엔 현행법상 ‘전기통신금융사기’에 해당하지 않아 피해 구제가 어려웠다. 스마트폰 등 전기통신 기기를 이용한 금융사기만 전기통신금융사기로 보고 있기 때문이다.     이런 사각지대를 해소하기 위해 개정법엔 ‘자금을 교부받거나 교부하도록 하는 행위’, ‘자금을 출금하거나 출금하도록 하는 행위’가 수반되는 사기도 전기통신금융사기에 포함됐다.     자금의 교부·출금 행위를 통한 전기통신금융사기인 경우, 수사기관이 피해자와 피해금을 특정해 금융회사에 사기 이용 계좌의 ‘지급 정지’를 요청할 수 있다. 이 요청을 받은 금융회사는 다른 금융회사의 사기 이용 계좌로 피해금이 송금·이체된 경우에 해당 금융회사에 필요한 정보를 제공하고 지급 정지를 요청해야 한다. 금융회사들은 거래 내역 등을 확인해 사기 이용 계좌로 의심할 만한 사정이 있다고 인정되면 즉시 해당 계좌에 대해 지급 정지 조치를 취해야 한다.     아울러 전기통신금융사기 범죄를 저지른 사람에 대해서는 1년 이상의 유기징역과 범죄수익의 3배 이상 5배 이하에 상당하는 벌금에 처하는 ‘범죄수익 비례 벌금제’가 도입된다.
]"
2023-11-06 05:01:41,"울산 울주 범서농협, 보이스피싱 피해 예방교육",https://n.news.naver.com/mnews/article/662/0000031403?sid=102,"[




 울산 울주 범서농협(조합장 김숙희)이 10월31일 본점에서 농민 70여명을 대상으로 전화금융사기(보이스피싱) 피해 예방 교육을 펼쳤다(사진).이번 교육은 최근 비대면 금융거래가 증가하면서 가족과 지인을 사칭한 문자메시지(SMS)·이메일 등을 이용한 사기 피해가 늘어나는 것과 관련해 이를 예방하기 위해 마련됐다.김숙희 조합장은 “농협에서 진행하는 교육과 홍보에 관심과 참여를 부탁한다”고 말했다.
]"
2023-11-01 16:37:29,침착하게 건 112도 '가짜'…서울대 교수 10억 뜯어간 피싱 수법,https://n.news.naver.com/mnews/article/025/0003318538?sid=102,"[
  



검찰과 경찰, 금감원 등을 사칭해 대환대출과 현금 인출을 요구하는 보이스피싱 사기 범죄가 끊임없이 발생하고 있는 가운데 충남 논산 국도변에 논산경찰서가 설치한 보이스피싱 범죄 예방을 계도하는 대형 간판이 눈길을 끌고 있다. 프리랜서 김성태     ━   검사·금융감독원 직원 사칭       경찰이 단일 조직으로 최대 규모 사기 행각을 한 기업형 보이스피싱 조직을 검거했다.      충남경찰청 반부패·경제범죄수사대는 1일 중국 항저우(杭州)에 근거지를 두고 전화금융사기 범죄를 저지른 보이스피싱 조직원 44명을 검거했다. 경찰은 이중 총책 등 12명을 특정경제범죄 가중처벌 등에 관한 법률 위반(사기) 등 혐의로 구속했다. 이들에게 당한 피해자는 1890여 명이며 뜯긴 금액은 1491억원에 달한다. 경찰은 나머지 조직원 30여 명을 쫓고 있다.      이번에 잡힌 보이스피싱 조직은 2017년 항저우에 한국인과 조선족 등으로 구성한 보이스피싱 콜센터를 만든 뒤 지난 4월까지 검찰·금융감독원 직원을 사칭해 사기를 저질렀다고 한다. 전체 조직원은 76명으로 추정하고 있다. 경찰은 2021년 8월부터 2년여간 이들을 추적한 끝에 한국인 총책 A씨 등을 검거해 최근 검찰에 송치했다.     



국회 정무위원회 소속 강민국 의원실이 금융감독원에서 제출받은 자료에 따르면 지난 2018년부터 올해 7월까지 발생한 기관 사칭형 보이스피싱은 2만550건에 달했다.   연합뉴스     ━   “계좌 범죄 연루됐다” 현금 인출 유도       피해자 상당수는 삼성전자 등 대기업 직원, 교수, 의사 등 고소득·고학력자인 것으로 조사됐다. 현직 서울대 교수 B씨는 10억원을 뜯겼다. 경찰에 따르면 B씨는 2019년 11월 서울중앙지검 검사로 둔갑한 보이스피싱 조직원 전화를 받았다. B씨의 은행 계좌가 범죄 조직 자금 세탁 창구로 이용돼 곧 공범으로 곧 구속될 것이란 말을 들었다.      의구심이 든 B씨는 전화를 끊고 112에 신고했다. 하지만 112를 통해 다시 연결된 중앙지검에선 수사 내용이 모두 사실이라고 답했다. 경찰 관계자는 “피해자 휴대전화에 이미 악성 앱이 깔려있어서 B씨가 112에 전화를 걸어도 다시 조직원에게 연결되는 구조였다”며 “검찰 수사관이 ‘통장에 있는 돈이 범행에 이용됐다’고 당황하게 만든 뒤 검사 역할을 한 조직원이 구속영장을 제시하며 다시 피해자를 속였다”고 말했다.      B씨는 “정상 자금인지 확인하겠다”는 가짜 검사 말에 현금 2억원을 은행에서 뽑았다. 이어 가짜 금융감독원 직원이 나타나 “검찰과 합동 수사를 진행 중인데 현금 일련번호를 확인해야 한다”는 말에 속아 돈을 줬다. B씨는 이어 “금융권 내 범죄 조력자를 확인하려면 정상 대출 여부를 점검해야 한다”는 말에 8억원을 대출받아 조직원에게 건넸다. 돈을 전달한 뒤 이들이 연락을 끊자 보이스피싱에 당했다는 걸 깨달았다.     



지난 2월 서울 은평경찰서가 압수한 보이스피싱 범행에 이용된 스마트폰을 공개했다. 이 사진은 기사와 관련이 없음. 서울 은평경찰서 제공           피해자 상당수 대기업 직원·교수·의사      피해자들이 당한 수법은 대체로 B씨와 비슷했다. 1단계는 검찰 수사관을 사칭한 조직원이 범죄 현장에서 대포 통장이 발견됐고, 피해자가 공범으로 연루됐다고 속이는 것이다. 피해자가 “무슨 소리냐”고 따지면, 조직원은 “검사를 바꿔주겠다”며 가짜 검사와 연결했다. 2단계에선 검사를 사칭한 다른 조직원이 “정상 현금인지 일련번호를 확인해야 한다”며 계좌 인출을 유도한다. 3단계에선 검찰과 합동 수사를 진행 중이라는 금융감독원 직원이 현장에 나가 피해자에게 돈을 받아간다. 이들은 현금 외에도 암호 화폐로 받거나, 대출을 유도해 돈을 가로채기도 했다.      경찰 등에 따르면 범죄조직은 피해자들에게 믿음을 주기 위해 법복과 법전, 검사 명패까지 놓인 가짜 검사실에서 영상통화를 하기도 했다. 인공지능 기반 이미지·영상 합성 기술인 ‘딥페이크’를 활용한 신종 사기 수법을 개발해 예행연습까지 한 것으로 드러났다. 경찰관계자는 “애초 피해자가 130여 명(피해금 200억원 대)으로 파악됐으나, 미제사건이 이들 소행으로 밝혀지면서 피해자가 확 늘어났다”며 “중국 현지 정보와 추가 수사를 통해 범죄조직원을 추가 검거했다”고 말했다.   
]"
2023-10-31 16:23:58,“형 저 땡잡았어요!” 택시기사 신고에 보이스피싱범 검거,https://n.news.naver.com/mnews/article/056/0011592826?sid=102,"[














어제(30일) 오후 5시쯤, 112 전화로 신고가 들어옵니다.""형님, 저 택시 하잖아요! 땡잡았어요! 물건 전해드리고 그냥 물건만 가지고 왕복하는 거에요.""경찰은 전화를 건 택시 운전사가 '전화금융사기(보이스피싱)범'을 태웠다는 의도를 알아챘습니다. 이후 경찰은 전화를 끊게 한 뒤 문자로 연락을 이어갔습니다.■ 택시 운전사, 체포하기 쉬운 곳으로 승객 유도택시 운전사는 당시 상황을 ""수원에서 차를 타고 안성에 갔는데, 여성이 '서울 갔다가 다시 수원으로 올 건데 기다려 줄 수 있냐'고 물었다""고 전했습니다.안성에서 잠시 내린 여성의 행동을 관찰하던 운전사는 돈 봉투로 보이는 물건을 전달하는 모습을 포착했습니다.여성을 다시 태운 운전사는 '종로로 가자'는 여성의 말에 ""제가 길을 몰라 오래 걸릴테니, 버스전용 차로가 있는 수원까지만 가서 버스를 타시라""고 권유했습니다. 경찰이 신속하게 검거할 수 있도록 운전사가 익숙한 곳으로 목적지를 유도하는 재치를 발휘한 겁니다.



여성이 보이스피싱 피해자로부터 돈을 건네받는 장면운전사는 운행 도중에도 여성이 동탄, 오산 등으로 목적지를 계속 바꿨다고 말했습니다.운전사는 ""차도 밀리고 힘드니 더는 바꾸지 말고 수원역으로 가자""고 말한 뒤, 상대적으로 교통량이 적고 차선이 하나밖에 없는 수원역 인근 한 패스트푸드점 앞에서 운행을 멈췄습니다.그곳에는 운전사와 문자로 계속 소통하던 경찰이 사복을 입은 채 기다리고 있었고, 여성은 결국 긴급체포 됐습니다.■  '경찰 통화' 알아챌까 봐 친구에게 먼저 전화해택시 운전사가 발휘한 기지는 또 있었습니다.휴대전화 화면이 뒷좌석에서 보이는 점이 걱정돼 경찰이 아닌 지인에게 먼저 ""땡잡았다""며 같은 내용으로 전화를 걸었습니다.운전사는 전화기를 본 손님이 누군가의 이름이 적힌 것을 보고 안심하자, 그제서야 112에 전화를 걸었다고 설명했습니다.경찰 신고 과정에서도 승객이 눈치채지 못하도록 ""우리 형님 오늘 약 좀 올려야겠네"" 같은 추임새를 덧붙였습니다.택시 운전사는 KBS에 익명을 요청하며 ""시민으로서 해야 할 당연한 일을 한 것뿐""이라고 말했습니다.



경찰-택시 운전사 문자 내역■ ""건당 20만 원 알바 광고 보고 범행""...추가 범행 수사 중택시 운전사와의 긴밀한 공조로 40대 여성을 신속하게 붙잡은 수원 서부경찰서는 여성을 사기 방조 혐의로 입건했습니다.여성은 금융기관 직원을 사칭해 저금리로 대출을 갚아주겠다고 피해자를 속인 것으로 조사됐습니다.경찰 조사에서는 ""건당 20만 원을 준다는 고액 아르바이트 광고를 보고 지원을 했다""고 진술한 것으로 전해졌습니다.경찰은 여성이 수거책으로 활동하며 다른 범행도 했는지 수사하는 한편, 현금을 전달받으려 한 보이스피싱 조직에도 수사를 확대할 예정입니다.영상편집: 강동원그래픽: 권세라화면제공: 수원 서부경찰서■ 제보하기▷ 전화 : 02-781-1234, 4444▷ 이메일 : kbs1234@kbs.co.kr▷ 카카오톡 : 'KBS제보' 검색, 채널 추가▷ 네이버, 유튜브에서 KBS뉴스를 구독해주세요!
]"
2023-10-26 18:06:08,"금감원, 노인 대상 불법 유사 수신 보이스피싱 등 피해 예방 홍보 활동 실시",https://n.news.naver.com/mnews/article/022/0003868673?sid=101,"[
			금융감독원은 최근 유사수신·보이스피싱 피해자 중 60세 이상 노인 비중이 높은 점을 감안해 피해예방 홍보 활동을 실시하나고 26일 밝혔다.     금감원에 따르면, 올해 상반기 유사수신 민원 중 60세 이상의 민원이 전체의 36.5%, 지난해 보이스피싱 피해자 중 60대 이상 46.7%을 차지하는 등 노인 대상 불법 금융사기 피해 사례가 지속적으로 발생하고 있다.   



   사진=뉴시스    금감원은 금융사기 피해를 방지하기 위해 유관기관의 협업 등을 통해 ‘어르신 대상 맞춤형 집중 홍보’를 실시하고 있다고 설명했다. 구체적으로 금감원은 금감원은 10월부터 12월까지 경로당, 노인복지관 및 노인들이 많이 찾는 곳이나 노인 대상 행사를 활용하여 동영상 송출, 포스터 부착, 리플렛 배포 등을 진행할 예정이다.     아울러 이날 여의도 한강공원에서 열리는 대한민국 노인 일자리 박람회 행사에 참여해 불법 유사수신 등 피해예방 홍보를 실시하기로 했다.     행사 무대에 설치된 대형 스크린(2개)을 통해 금감원이 자체 제작한 피해예방 동영상(QR참고)을 수시로 송출하고, 행사장 내 홍보 부스를 운영하여 불법 유사수신 및 보이스피싱 피해예방을 위해 금감원이 제작한 리플렛 등을 배포했다. 또 금감원 직원이 피해사례 및 예방법을 안내하고 불법 금융사기 관련 피해상담 및 금융 애로 상담을 적극 실시했다. 
]"
2023-11-06 17:12:13,"서민 울린 보이스피싱에 징역 35년 단죄, 이런 게 민생이다 [사설]",https://n.news.naver.com/mnews/article/009/0005210555?sid=110,"[
			필리핀에 거점을 둔 보이스피싱 조직 국내 총책에게 법원이 1심에서 징역 35년형을 선고했다. 보이스피싱과 관련한 기존 형량(20년)을 훌쩍 뛰어넘는 역대 최장기 징역형이다. 부총책도 27년형이라는 중형을 선고받았다. 이들은 고금리로 고통받는 서민층을 대상으로 '저금리 대환대출' 문자를 보낸 뒤 ""기존 대출보다 싼 이자로 갈아탈 수 있게 도와주겠다""며 돈을 갈취해왔다. 개인당 평균 1000만~2000만원을 뜯긴 피해자들이 무려 560명에 달한 것으로 드러났다. 조직 이름을 '민준파'로 짓고 조직원 60여 명을 영팀, 올드팀, 합작팀 등 7개로 세분해 사기 행각을 벌여왔다고 한다. 1990년대 중반 사회적 물의를 일으켰던 '지존파'나 '막가파'를 연상시키는 충격적인 행태다.이번 범죄에서 드러났듯이 보이스피싱은 경제적으로 어려움을 겪는 약자층을 대상으로 빠르게 확산되고 있다. 최근에는 온라인 구매대행을 빙자한 보이스피싱 사건이 확산되고 있는데, 2030세대들이 특히 많은 피해를 본 것으로 드러났다. 나이·학력 무관, 자유로운 근무시간으로 미끼를 던져 구매대행 직원으로 채용한 뒤 자금을 갈취하는 신종 범죄다. 모바일 환경에 익숙하지 않은 고령층뿐만 아니라 영끌 대출이 많거나 구직활동에 나선 젊은이들도 집중 타깃이 되고 있는 것이다. 금융감독원에 따르면 2030세대의 보이스피싱 피해는 지난해 145억원에서 올해 9월 말 302억원으로 두 배 이상 급증했다. 최근에는 방송에 출연한 현직 검사의 얼굴에 보이스피싱 조직원의 음성을 입힌 딥페이크 수법이나 통신사기피해환급법을 역이용해 소액의 돈을 먼저 입금한 뒤 더 많은 돈을 갈취하는 통장 협박 수법까지 등장했다. 고금리·고물가로 약자층의 생계 고통이 갈수록 커지고 있는데, 서민들을 두 번 울리는 악질 범죄는 엄격한 형벌로 경종을 울려줘야 한다. 민생 대책은 거창한 게 아니다. 서민 등골을 빼먹는 범죄자들을 제대로 잡고 엄격하게 단죄하는 것이야말로 가장 필요한 민생 대책이다. 그런 점에서 법원의 이번 보이스피싱 역대 최고 형량 선고는 의미 있는 판결이다.
]"
2023-11-01 11:46:24,[단독]더 교활해진 ‘피싱’… 서울대 교수도 10억 뜯겼다,https://n.news.naver.com/mnews/article/021/0002602592?sid=102,"[




피해액 최대 ‘보이스 조직’ 검거“당신 정말 구속되고 싶어?” 현직 서울대 교수인 A 씨는 지난 2019년 11월 서울중앙지검 검사로부터 자신의 은행계좌가 범죄 조직의 자금 세탁 창구로 이용돼 공범으로 곧 구속될 것이란 말을 들었다. A 씨는 “정말 검사님이 맞나요?”라며 전화를 끊고 112에 신고했다. 112를 통해 다시 연결된 중앙지검에선 수사 내용이 모두 사실이라고 말했다. A 씨는 “정상 자금인지 확인하겠다”는 ‘가짜’ 검사의 말에 2억 원을 인출했다. 이어 “검찰과 합동 수사를 진행 중인데 현금 일련번호를 확인해야 한다”는 ‘가짜’ 금융감독원 직원에게 속아 돈을 건넸다. A 씨는 이어 “금융권 내 범죄 조력자를 확인하기 위해 정상 대출 여부를 점검해야 한다”는 말에 8억 원의 대출까지 받아 건넸다. 돈 전달 뒤 이들이 연락을 끊자 뒤늦게 사기라는 걸 깨달았다. 충남경찰청 반부패·경제범죄수사대는 최근 5년간 A 씨를 포함해 1891명을 상대로 총 1500억 원 규모의 보이스피싱 범죄를 저지른 ‘기업형 보이스피싱 조직’ 일당을 검거했다고 1일 밝혔다. 단일 조직으로 최대 피해 규모다. 피해자 상당수는 삼성전자 등 대기업 직원, 교수, 의사 등 고소득·고학력자들인 것으로 드러났다.  
]"
